time1,time2,state,hive_age,cubee,fob,fobr,foh,varroa,queen_age,queen_state,queen_cubee,queen_id,brood_pattern,stings,hid,hive_interacted
118,148,0,403,0,1.3770094511942694,1.0,1.0,,23.0,True,,331300_queen_1,4.0,7.999999999999995,331300,6
0,29,1,7,0,8.861496622461699,5.169546311409342,3.4228261582103054,,7.0,False,,331302_queen_0,4.4307483112308494,2.491223895757164,331302,2
29,59,1,35,0,14.420138018126774,9.415705416467768,6.55249289559375,,35.0,False,,331302_queen_0,5.000000000000001,1.4859942891369484,331302,4
59,89,1,66,0,18.59350062066904,8.999999999999998,6.999999999999998,,66.0,False,,331302_queen_0,4.999999999999999,2.0,331302,4
89,118,1,98,0,22.000000000000004,8.999999999999998,6.9999999999999964,,98.0,False,,331302_queen_0,4.999999999999999,0.0,331302,4
118,148,1,124,0,13.0,9.000000000000002,6.999999999999999,,124.0,False,,331302_queen_0,4.999999999999999,0.0,331302,4
0,30,1,269,0,13.0,9.000000000000002,6.999999999999999,,269.0,False,,331302_queen_0,4.999999999999999,0.0,331302,4
30,59,1,308,0,13.0,9.000000000000002,6.999999999999999,,308.0,False,,331302_queen_0,4.999999999999999,0.0,331302,3
59,89,1,332,0,10.677899723724407,7.453910217621114,4.6006532675824126,,332.0,False,,331302_queen_0,4.999999999999999,0.0,331302,1
89,118,1,368,0,14.009135114715601,6.027708565391432,4.0,,354.0,True,,331302_queen_0,3.3274211919892407,2.3949297422968066,331302,6
118,148,1,386,0,8.999999999999998,1.0,12.000000000000005,,32.0,True,,331302_queen_1,4.0,0.0,331302,6
148,178,1,430,0,22.095616585479977,1.0,12.000000000000005,,44.0,False,,331302_queen_2,4.999999999999999,0.0,331302,6
178,207,1,451,1,23.452078799117142,1.0,12.000000000000005,0.0,65.0,False,,331302_queen_2,5.000000000000002,0.0,331302,7
207,237,1,483,0,22.000000000000004,1.0,12.0,8.0,97.0,False,,331302_queen_2,4.999999999999999,2.0,331302,7
0,29,1,10,0,5.298635406146976,2.7529367096134445,2.5259341414132224,,10.0,False,,331468_queen_0,4.417627549376905,1.0,331468,42
29,59,1,42,0,8.081022356407933,2.5214686466427243,5.000000000000001,,42.0,True,,331468_queen_0,2.9719885782738964,1.0,331468,36
59,89,1,67,0,12.0,3.0000000000000004,4.999999999999999,,25.0,False,,331468_queen_1,4.0,0.0,331468,36
89,118,1,101,0,12.0,4.999999999999999,4.999999999999999,0.0,59.0,False,,331468_queen_1,4.0,1.0,331468,34
118,148,1,114,0,10.999999999999996,4.999999999999998,4.999999999999998,5.0,72.0,False,,331468_queen_1,4.0,0.0,331468,34
0,27,0,252,0,11.000000000000002,4.999999999999999,4.999999999999999,,210.0,False,,331468_queen_1,4.0,0.0,331468,3
0,29,1,0,0,6.0,4.0,2.9999999999999996,,0.0,False,,,4.999999999999999,2.0,335250,42
29,59,1,28,1,7.41671126466926,2.6963821888051966,4.0,,28.0,True,,335250_queen_0,3.431646188546427,1.200102719578103,335250,7
59,89,1,56,1,9.000000000000005,5.406358292546268,3.746888009148957,,28.0,False,,335250_queen_1,4.401420420561973,2.2081790273476245,335250,7
89,118,1,91,0,8.999999999999998,5.999999999999998,2.9999999999999996,,63.0,False,,335250_queen_1,4.999999999999999,1.0,335250,7
118,148,1,116,0,9.9498743710662,5.999999999999998,3.0000000000000004,,88.0,False,,335250_queen_1,4.999999999999999,1.0,335250,7
148,177,1,155,0,11.000000000000002,6.0,3.0000000000000004,,127.0,False,,335250_queen_1,4.999999999999999,1.0,335250,7
0,30,0,267,0,11.000000000000002,6.0,3.0000000000000004,,239.0,False,,335250_queen_1,4.999999999999999,1.0,335250,7
0,29,1,0,0,4.0,2.0,2.0,,0.0,False,,,,,335586,3
29,59,1,28,0,4.999999999999998,1.0,2.0,,14.0,True,,335586_queen_0,2.0,0.0,335586,7
59,89,1,65,0,4.999999999999999,3.363585661014858,2.0,,51.0,False,,335586_queen_1,2.0,0.0,335586,7
89,118,1,91,0,7.999999999999998,4.0,3.000000000000001,0.0,63.0,True,,335586_queen_1,2.0,1.0,335586,7
118,148,1,116,0,11.31370849898476,4.0,3.0000000000000004,0.0,39.0,False,,335586_queen_2,2.0,1.0,335586,7
148,177,1,155,0,15.999999999999998,4.0,3.0000000000000004,0.0,78.0,False,,335586_queen_2,2.0,1.0,335586,7
0,30,0,267,0,15.999999999999998,4.0,3.0000000000000004,,190.0,False,,335586_queen_2,2.0,1.0,335586,7
0,30,1,14,0,3.999999999999999,1.5733571020626105,1.9999999999999998,,14.0,False,,348116_queen_0,3.0000000000000004,1.0,348116,7
30,60,1,42,0,5.101698002503162,2.0,2.0,,42.0,False,,348116_queen_0,3.0000000000000004,1.0,348116,7
60,89,1,77,0,6.999999999999998,4.0,2.9999999999999996,,77.0,False,,348116_queen_0,4.999999999999999,1.0,348116,7
89,119,1,102,0,7.651724731089557,4.0,3.0000000000000004,,102.0,False,,348116_queen_0,4.999999999999999,1.0,348116,7
119,148,1,141,0,7.999999999999998,4.0,3.0000000000000004,,141.0,False,,348116_queen_0,4.999999999999999,1.0,348116,7
0,30,0,253,0,7.999999999999998,4.0,3.0000000000000004,,253.0,False,,348116_queen_0,4.999999999999999,1.0,348116,7
0,30,1,14,0,4.0,2.0,2.0,,14.0,False,,348558_queen_0,4.999999999999998,2.0,348558,4
30,60,1,45,1,5.4510091415735795,2.4234923027019675,2.0,,28.0,True,,348558_queen_0,3.821268062156792,1.682692677632456,348558,4
60,89,1,77,0,6.48074069840786,2.9999999999999996,2.0,,49.0,False,,348558_queen_1,4.4721359549995805,0.0,348558,4
89,119,1,101,0,4.0,3.0000000000000004,2.0,,73.0,False,,348558_queen_1,4.0,0.0,348558,4
0,30,0,248,0,4.0,3.0000000000000004,2.0,,220.0,False,,348558_queen_1,4.0,0.0,348558,4
0,30,1,14,0,3.63424118566428,2.0,2.0,,0.0,False,,,,4.999999999999999,348698,11
30,60,1,45,0,4.128352031623816,2.0,1.2968395546510096,,17.0,True,,348698_queen_0,4.0,1.8285790999795741,348698,11
60,89,1,77,1,5.578003108649135,2.9999999999999996,1.5518455739153598,,49.0,False,,348698_queen_1,4.999999999999998,0.0,348698,11
89,119,1,103,1,5.999999999999998,2.9999999999999996,2.9999999999999996,,75.0,False,,348698_queen_1,4.999999999999999,1.0,348698,11
0,30,0,248,0,6.0,3.0000000000000004,3.0000000000000004,,220.0,False,,348698_queen_1,4.999999999999999,1.0,348698,11
0,30,1,14,0,2.7503465127012943,2.0,1.0,,14.0,True,,349429_queen_0,,1.0,349429,4
30,60,1,49,0,5.708951652408563,3.3110131195392425,1.0,,35.0,False,,349429_queen_1,,0.0,349429,4
60,89,1,68,0,6.999999999999999,3.0000000000000004,3.0000000000000004,,54.0,False,,349429_queen_1,3.0000000000000004,0.0,349429,4
89,119,1,91,0,6.0,3.0000000000000004,3.0000000000000004,,77.0,False,,349429_queen_1,3.0000000000000004,1.0,349429,4
0,29,0,277,0,6.0,3.0000000000000004,3.0000000000000004,,263.0,False,,349429_queen_1,3.0000000000000004,1.0,349429,6
0,30,1,1,0,2.9999999999999996,1.0,1.0,,1.0,True,,349692_queen_0,,,349692,36
30,60,1,39,0,4.0,1.681792830507429,1.0,,38.0,False,,349692_queen_1,4.0,0.0,349692,36
60,89,1,74,0,4.0,2.0,1.0,,73.0,False,,349692_queen_1,4.0,0.0,349692,34
89,119,1,81,0,0.0,2.0,1.0,,80.0,False,,349692_queen_1,4.0,0.0,349692,34
119,148,1,137,0,0.0,2.0,1.0,,136.0,False,,349692_queen_1,4.0,0.0,349692,18
148,178,1,167,0,0.0,2.0,1.0,,166.0,False,,349692_queen_1,4.0,0.0,349692,12
178,208,1,194,0,0.0,2.0,1.0,,193.0,False,,349692_queen_1,4.0,0.0,349692,11
0,30,1,257,0,0.0,2.0,1.0,,256.0,False,,349692_queen_1,4.0,0.0,349692,30
30,59,1,288,0,0.0,0.0,1.0,0.0,287.0,False,,349692_queen_1,4.0,0.0,349692,14
59,89,1,316,0,0.0,0.0,1.0,0.0,315.0,False,,349692_queen_1,4.0,0.0,349692,21
89,118,1,347,0,0.0,0.0,1.0,0.0,346.0,False,,349692_queen_1,4.000000000000001,0.0,349692,32
118,148,1,379,0,0.0,0.0,1.0,0.0,378.0,False,,349692_queen_1,3.9999999999999982,0.0,349692,33
148,178,1,409,0,0.0,0.0,1.0,0.0,408.0,False,,349692_queen_1,4.000000000000001,0.0,349692,35
178,207,1,441,0,0.0,0.0,1.0,,440.0,False,,349692_queen_1,3.999999999999999,0.0,349692,34
207,237,1,468,0,0.0,0.0,1.0,,467.0,False,,349692_queen_1,3.999999999999999,0.0,349692,31
237,266,1,474,0,0.0,0.0,1.0,,473.0,False,,349692_queen_1,3.999999999999999,0.0,349692,0
0,30,1,0,1,2.9999999999999996,2.0,,,,,,,4.999999999999999,,350441,7
30,60,1,28,0,3.0000000000000004,2.3949297422968074,1.0,,14.0,False,,350441_queen_0,4.999999999999999,0.0,350441,7
60,89,1,63,0,4.999999999999999,2.9999999999999996,1.0,,49.0,False,,350441_queen_0,4.999999999999999,1.0,350441,7
89,119,1,88,0,3.680109614089167,3.0000000000000004,1.0,,74.0,False,,350441_queen_0,4.999999999999999,1.0,350441,7
119,148,1,127,0,3.0000000000000004,3.0000000000000004,1.0,,113.0,False,,350441_queen_0,4.999999999999999,1.0,350441,7
0,30,0,239,0,3.0000000000000004,3.0000000000000004,1.0,,225.0,False,,350441_queen_0,4.999999999999999,1.0,350441,7
0,30,1,0,1,2.9999999999999996,2.0,,,,,,,4.999999999999999,,350442,7
30,60,1,28,0,3.0000000000000004,2.3949297422968074,1.0,,14.0,False,,350442_queen_0,4.999999999999999,0.0,350442,7
60,89,1,63,0,4.999999999999999,2.9999999999999996,1.0,,49.0,False,,350442_queen_0,4.999999999999999,1.0,350442,7
89,119,1,88,0,2.9719885782738973,3.0000000000000004,1.0,,74.0,False,,350442_queen_0,4.999999999999998,1.0,350442,7
119,148,1,127,0,2.0,3.0000000000000004,1.0,,113.0,False,,350442_queen_0,4.999999999999999,1.0,350442,7
0,30,0,239,0,2.0,3.0000000000000004,1.0,,225.0,False,,350442_queen_0,4.999999999999999,1.0,350442,7
0,30,1,0,0,4.0,2.9999999999999996,1.0,,0.0,False,,,,2.0,350482,5
30,60,1,39,0,4.68010855249115,0.0,2.2894284851066633,,14.0,True,,350482_queen_0,3.0000000000000004,0.0,350482,5
60,89,1,57,0,4.0,2.0,2.0,,32.0,False,,350482_queen_1,4.0,0.0,350482,5
89,119,1,88,0,6.6038544977892535,2.0,2.0,,63.0,False,,350482_queen_1,4.0,0.0,350482,5
119,148,1,127,0,7.999999999999998,2.0,2.0,,102.0,False,,350482_queen_1,4.0,0.0,350482,5
0,30,0,239,0,7.999999999999998,2.0,2.0,,214.0,False,,350482_queen_1,4.0,0.0,350482,5
0,30,1,0,1,4.0,1.0,,,,,,,,,350511,36
30,60,1,34,1,4.0,1.681792830507429,1.0,,20.0,False,,350511_queen_0,4.0,0.0,350511,36
60,89,1,69,0,4.0,2.0,1.0,,55.0,False,,350511_queen_0,2.0,0.0,350511,34
89,119,0,80,0,4.0,2.0,1.0,,66.0,False,,350511_queen_0,2.0,0.0,350511,34
0,30,1,0,0,3.0000000000000004,2.0,1.0,,,,,,,,350767,4
30,60,1,31,0,4.272763456546131,2.6481301677333553,1.0,,,,,,4.0,1.0,350767,4
60,89,1,63,0,5.173881623178878,3.0000000000000004,2.0,,,,,,4.0,0.0,350767,4
89,119,1,89,0,6.0,3.0000000000000004,2.0,,,,,,4.0,0.0,350767,4
0,30,0,234,0,6.0,3.0000000000000004,2.0,,,,,,4.0,0.0,350767,4
0,30,1,13,0,3.0000000000000004,2.0,1.0,,13.0,True,,355091_queen_0,,,355091,36
30,59,1,48,0,4.999999999999999,2.9999999999999996,2.0,,35.0,False,,355091_queen_1,2.9999999999999996,0.0,355091,34
59,89,1,63,1,4.0,3.0000000000000004,2.0,,50.0,False,,355091_queen_1,3.0000000000000004,0.0,355091,34
0,30,1,0,0,2.0,2.0,,,0.0,False,,,,4.0,356958,4
30,59,1,19,0,3.0000000000000004,1.0,1.0,,19.0,False,,356958_queen_0,4.0,1.0,356958,4
59,89,1,42,0,4.0,1.0,1.0,,42.0,False,,356958_queen_0,4.0,2.0,356958,4
0,29,0,228,0,4.0,1.0,1.0,,228.0,False,,356958_queen_0,4.0,2.0,356958,6
0,29,1,18,0,4.0,2.4757660642497434,2.0,,18.0,False,,357082_queen_0,3.9253985211217377,0.0,357082,34
29,59,1,35,0,6.201973808346744,2.0,2.0,,35.0,False,,357082_queen_0,3.0000000000000004,0.0,357082,34
59,88,1,68,0,4.0,2.0,2.0,11.0,68.0,False,,357082_queen_0,3.0000000000000004,0.0,357082,18
0,30,1,120,0,4.0,2.0,2.0,11.0,120.0,False,,357082_queen_0,3.0000000000000004,0.0,357082,11
0,30,0,189,0,4.0,2.0,2.0,,189.0,False,,357082_queen_0,3.0000000000000004,0.0,357082,30
0,29,1,5,1,3.669259018569607,3.000000000000001,1.0,,5.0,False,,500964_queen_0,4.0,0.0,500964,14
29,59,1,33,1,3.312863772204075,3.000000000000001,1.3644087026400742,,33.0,False,,500964_queen_0,4.420815710505077,0.0,500964,21
59,88,1,60,1,4.1206152315684275,1.639474116758873,1.4640856959456254,,54.0,True,,500964_queen_0,4.7551612799295215,0.0,500964,32
88,118,1,96,1,6.543480605863533,1.0,1.0,,41.0,False,,500964_queen_1,4.410198345802765,3.710314310847334,500964,33
118,148,1,127,1,3.212632397378403,3.446962088817936,1.0,,72.0,False,,500964_queen_1,3.000000000000001,0.0,500964,6
148,177,1,146,0,4.0,4.0,1.0,1.0,91.0,False,,500964_queen_1,3.0000000000000004,0.0,500964,6
177,207,1,181,0,5.313292845913055,4.0,1.0,1.0,126.0,False,,500964_queen_1,2.9999999999999996,0.0,500964,6
0,29,1,5,1,3.669259018569607,3.000000000000001,1.0,,5.0,False,,500965_queen_0,4.0,0.0,500965,14
29,59,1,33,0,3.4228261582103054,2.491223895757164,1.4556531828421873,,33.0,False,,500965_queen_0,3.956301014712822,0.0,500965,21
59,88,1,60,1,3.1473451902649447,1.7725355760779191,1.7411011265922482,,57.0,True,,500965_queen_0,4.736127410412209,0.0,500965,32
88,118,1,96,0,3.000000000000001,0.0,1.4697344922755988,,36.0,True,,500965_queen_1,4.999999999999999,1.0,500965,33
118,148,1,122,1,1.414213562373095,1.0,1.0,0.0,15.0,True,,500965_queen_2,1.9999999999999998,0.0,500965,35
148,177,0,130,0,1.0,1.0,1.0,0.0,23.0,False,,500965_queen_3,2.0,0.0,500965,34
0,29,1,5,0,4.0,2.0,1.0,,5.0,False,,501092_queen_0,4.999999999999999,0.0,501092,14
29,59,1,34,1,5.154266604432225,2.9999999999999996,1.618261150231923,,34.0,False,,501092_queen_0,4.67044875701642,0.0,501092,21
59,88,1,66,0,8.45193974178377,2.9999999999999996,1.0,,66.0,False,,501092_queen_0,4.0,5.045378491522287,501092,32
88,118,1,83,0,20.30311200776438,3.0000000000000004,1.0,,83.0,False,,501092_queen_0,4.999999999999999,0.0,501092,33
118,148,1,122,0,24.29936641054005,2.588737826293445,1.918510105142601,,99.0,True,,501092_queen_0,4.316159604076541,0.0,501092,35
148,177,1,148,0,11.000000000000007,7.000000000000003,5.999999999999998,0.0,17.0,True,,501092_queen_1,4.0,1.0,501092,34
177,207,1,188,0,13.448447252586543,6.9999999999999964,5.999999999999998,1.0,49.0,False,,501092_queen_2,4.0,3.1748021039363987,501092,31
0,29,1,0,1,4.0,2.9999999999999996,,,0.0,False,,,4.999999999999999,0.0,502011,5
29,59,1,31,0,7.679304815207441,4.607582889124465,3.000000000000001,,31.0,False,,502011_queen_0,5.000000000000001,0.0,502011,8
59,88,1,64,0,17.321772673803583,8.534933399892996,6.365166905989927,,43.0,True,,502011_queen_0,5.000000000000002,0.0,502011,8
88,118,1,96,1,26.796897487389035,7.000000000000001,19.25379333228995,,18.0,True,,502011_queen_1,5.000000000000001,0.0,502011,8
118,148,1,128,1,28.750110119540473,7.000000000000003,19.999999999999996,,46.0,False,,502011_queen_2,5.000000000000001,0.0,502011,8
148,177,1,145,1,19.999999999999996,6.0,19.999999999999996,0.0,63.0,False,,502011_queen_2,4.999999999999999,0.0,502011,9
177,207,1,180,0,19.999999999999996,6.000000000000001,19.999999999999996,1.0,98.0,False,,502011_queen_2,4.999999999999999,0.0,502011,9
0,29,1,0,0,4.0,2.9999999999999996,1.0,,0.0,False,,,4.999999999999999,0.0,502012,5
29,59,1,31,0,2.3049522684371007,2.3049522684371007,1.0,,31.0,False,,502012_queen_0,3.5873051175863795,0.0,502012,8
59,88,1,64,0,4.553671949424271,2.677808202448944,1.3389041012244722,,64.0,False,,502012_queen_0,3.719899909343926,1.0,502012,8
88,118,1,96,1,21.245982550200694,4.0,2.0,,96.0,False,,502012_queen_0,5.000000000000002,6.623032018349558,502012,8
118,148,1,128,0,26.86956085447112,4.0,2.0,,128.0,False,,502012_queen_0,5.000000000000001,0.0,502012,8
148,177,1,145,1,21.999999999999996,4.0,2.0,0.0,145.0,False,,502012_queen_0,4.999999999999999,0.0,502012,9
177,207,1,180,0,22.000000000000004,4.0,2.0,1.0,180.0,False,,502012_queen_0,4.999999999999999,2.0,502012,9
0,29,1,0,0,4.0,2.9999999999999996,1.0,,,False,,,4.0,0.0,502027,9
29,59,1,32,1,2.9999999999999996,2.0,1.381912879967776,,32.0,False,,502027_queen_0,4.0,0.0,502027,11
59,88,1,63,0,3.7763500451796084,3.000000000000001,1.0,,63.0,True,,502027_queen_0,4.472135954999578,0.0,502027,12
88,118,1,82,0,4.0,3.0000000000000004,1.0,,19.0,True,,502027_queen_1,4.999999999999999,2.0,502027,12
118,148,1,121,0,5.343667930141734,2.9999999999999996,1.0,,21.0,True,,502027_queen_2,4.999999999999998,0.0,502027,12
148,177,1,138,0,6.0,2.9999999999999996,1.0,0.0,35.0,False,,502027_queen_3,4.999999999999999,0.0,502027,13
177,207,1,180,0,6.0,3.0000000000000004,1.0,9.0,77.0,False,,502027_queen_3,4.999999999999999,0.0,502027,13
0,29,1,0,1,4.0,2.9999999999999996,2.0,,,False,,,4.999999999999998,0.0,502164,9
29,59,1,32,1,4.362618318383248,3.000000000000001,2.0,,32.0,False,,502164_queen_0,4.362618318383248,0.0,502164,11
59,88,1,63,0,4.406186869650899,2.467466166869135,2.0,,43.0,True,,502164_queen_0,4.999999999999999,0.0,502164,12
88,118,1,82,0,4.999999999999999,1.0,4.999999999999999,,19.0,True,,502164_queen_1,4.999999999999999,0.0,502164,12
118,148,1,121,0,8.223123190474027,3.0000000000000004,3.999999999999999,,39.0,False,,502164_queen_2,4.999999999999999,0.0,502164,12
148,177,1,138,0,10.000000000000007,2.9999999999999996,4.0,0.0,56.0,False,,502164_queen_2,4.999999999999999,1.0,502164,13
177,207,1,180,0,10.000000000000002,3.0000000000000004,4.0,4.0,98.0,False,,502164_queen_2,4.999999999999999,1.0,502164,13
0,29,1,0,0,4.0,2.0,1.0,,,False,,,4.0,0.0,502642,6
29,59,1,32,1,2.9999999999999996,2.0,1.0,,32.0,False,,502642_queen_0,4.0,0.0,502642,2
59,88,1,57,0,3.6611481498560137,2.0,1.0,,43.0,True,,502642_queen_0,4.0,0.0,502642,6
88,118,1,75,0,5.999999999999998,3.0000000000000004,1.0,,32.0,True,,502642_queen_1,4.0,1.0,502642,6
118,148,1,119,0,8.605539890908966,3.000000000000001,1.0,,44.0,False,,502642_queen_2,4.551617812414966,1.3389041012244722,502642,6
148,177,1,140,0,13.999999999999996,2.9999999999999996,1.0,,65.0,False,,502642_queen_2,4.999999999999999,0.0,502642,7
177,207,1,172,0,13.999999999999996,3.0000000000000004,1.0,5.0,97.0,False,,502642_queen_2,4.999999999999999,0.0,502642,7
0,29,1,0,1,4.0,2.9999999999999996,1.0,,0.0,False,,,4.0,1.0,502643,6
29,59,1,32,1,4.0,2.9999999999999996,1.0,,32.0,False,,502643_queen_0,4.0,1.0,502643,2
59,88,1,57,0,5.101698002503162,2.9999999999999996,1.0,,43.0,True,,502643_queen_0,4.0,1.0,502643,6
88,118,1,75,0,11.000000000000002,5.999999999999998,3.0000000000000004,,18.0,False,,502643_queen_1,4.0,1.0,502643,6
118,148,1,119,0,21.13460725863731,6.0,3.000000000000001,,62.0,False,,502643_queen_1,4.551617812414966,0.0,502643,6
148,177,1,140,1,21.999999999999986,5.999999999999998,2.9999999999999996,,83.0,False,,502643_queen_1,4.999999999999998,2.0,502643,7
177,207,1,172,0,22.000000000000004,6.0,3.0000000000000004,5.0,115.0,False,,502643_queen_1,4.999999999999999,2.0,502643,7
0,29,1,0,0,2.9999999999999996,2.0,1.0,,0.0,False,,,,0.0,509457,4
29,59,1,17,0,4.999999999999999,2.9999999999999996,1.0,,17.0,False,,509457_queen_0,4.999999999999999,0.0,509457,4
59,88,1,47,0,8.033817547751935,3.000000000000001,1.0,,47.0,True,,509457_queen_0,5.000000000000001,0.0,509457,6
88,118,1,79,0,11.690185200208083,6.0,4.0,,18.0,True,,509457_queen_1,4.999999999999999,0.0,509457,6
118,148,1,119,0,16.309506430300075,6.0,4.0,,54.0,False,,509457_queen_2,4.999999999999999,0.0,509457,7
148,177,1,140,0,15.0,5.999999999999998,4.0,,75.0,False,,509457_queen_2,4.999999999999999,8.999999999999998,509457,7
177,207,1,164,0,12.000000000000005,6.0,4.0,6.0,99.0,False,,509457_queen_2,4.999999999999999,7.999999999999995,509457,5
0,29,1,0,0,2.9999999999999996,2.0,1.0,,0.0,False,,,,0.0,509458,4
29,59,1,17,0,4.0,1.0,2.0,,17.0,False,,509458_queen_0,,0.0,509458,4
59,88,1,47,1,3.600418221817711,1.2808866897642726,1.0,,35.0,True,,509458_queen_0,4.1661826698641375,0.0,509458,6
88,118,1,79,0,5.010585399675086,1.841057547098748,1.0,,18.0,True,,509458_queen_1,3.764616132560899,0.0,509458,6
118,148,1,119,1,3.0000000000000004,1.9999999999999998,3.0000000000000004,,54.0,False,,509458_queen_2,1.9999999999999998,0.0,509458,7
148,177,0,140,0,0.0,2.0,3.0000000000000004,,75.0,False,,509458_queen_2,2.0,0.0,509458,7
0,30,1,15,0,3.597741290202549,2.5837204801006144,1.0,,15.0,True,,541133_queen_0,,0.0,541133,11
30,59,1,46,0,2.3116374997264897,1.0,1.0,,13.0,True,,541133_queen_1,,0.0,541133,12
59,89,1,65,0,3.0000000000000004,1.0,1.0,,19.0,True,,541133_queen_2,,0.0,541133,12
